EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,GEOTRC_EVENTNO,GEOTRC_SAMPNO,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,Sigma0,REFTMP,REFTMP_FLAG_W,BTL_DATE,BTL_TIME,BTL_ISO_DateTime_UTC,BTL_LAT,BTL_LON,SILICATE_D_CONC_BOTTLE_3fot83,Flag_SILICATE_D_CONC_BOTTLE_3fot83,PHOSPHATE_D_CONC_BOTTLE_d0rgav,Flag_PHOSPHATE_D_CONC_BOTTLE_d0rgav,NITRATE_D_CONC_BOTTLE_bugat8,Flag_NITRATE_D_CONC_BOTTLE_bugat8,NITRITE_D_CONC_BOTTLE_sxduhh,Flag_NITRITE_D_CONC_BOTTLE_sxduhh,OXYGEN_D_CONC_BOTTLE_n41f8b,Flag_OXYGEN_D_CONC_BOTTLE_n41f8b,SALINITY_D_CONC_BOTTLE_zva7jm,Flag_SALINITY_D_CONC_BOTTLE_zva7jm,SILICATE_D_CONC_FISH_7yvjjv,Flag_SILICATE_D_CONC_FISH_7yvjjv,PHOSPHATE_D_CONC_FISH_vdvft4,Flag_PHOSPHATE_D_CONC_FISH_vdvft4,NITRATE_D_CONC_FISH_0w2yqg,Flag_NITRATE_D_CONC_FISH_0w2yqg,NITRITE_D_CONC_FISH_txbmxd,Flag_NITRITE_D_CONC_FISH_txbmxd,SALINITY_D_CONC_FISH_yp29up,Flag_SALINITY_D_CONC_FISH_yp29up,SILICATE_D_CONC_PUMP_nttq7z,Flag_SILICATE_D_CONC_PUMP_nttq7z,PHOSPHATE_D_CONC_PUMP_l3cyv3,Flag_PHOSPHATE_D_CONC_PUMP_l3cyv3,NITRATE_D_CONC_PUMP_cm2gtk,Flag_NITRATE_D_CONC_PUMP_cm2gtk,NITRITE_D_CONC_PUMP_ggojec,Flag_NITRITE_D_CONC_PUMP_ggojec,OXYGEN_D_CONC_PUMP_vehiol,Flag_OXYGEN_D_CONC_PUMP_vehiol,SALINITY_D_CONC_PUMP_8noyqg,Flag_SALINITY_D_CONC_PUMP_8noyqg,SILICATE_D_CONC_UWAY_ajega0,Flag_SILICATE_D_CONC_UWAY_ajega0,PHOSPHATE_D_CONC_UWAY_f1jl3i,Flag_PHOSPHATE_D_CONC_UWAY_f1jl3i,NITRATE_D_CONC_UWAY_mvcqwu,Flag_NITRATE_D_CONC_UWAY_mvcqwu,NITRITE_D_CONC_UWAY_7caiyo,Flag_NITRITE_D_CONC_UWAY_7caiyo,OXYGEN_D_CONC_UWAY_ulgjid,Flag_OXYGEN_D_CONC_UWAY_ulgjid,SALINITY_D_CONC_UWAY_fwcxbm,Flag_SALINITY_D_CONC_UWAY_fwcxbm,CTDRINKO,CTDRINKO_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDOXY,CTDOXY_FLAG_W
33RR20180918,GP15,10,5,9,GSNIS-10,2,6631,13132,20181008,813,42.0003,-151.9998,5192,404.3,6.1721,33.929,2,26.696,nd,9,20181008,826,2018-10-08T08:26Z,42.0002,-151.9998,50.98,2,2.05,2,29.17,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.371,1,0.017,1,4.687,1,145.4,2
33RR20180918,GP15,10,5,10,GSNIS-11,2,6631,13131,20181008,813,42.0003,-151.9998,5192,304.9,7.7088,33.9332,2,26.489,7.7095,2,20181008,829,2018-10-08T08:29Z,42.0003,-151.9998,31.64,2,1.51,2,21.42,2,0,2,194.9,2,33.9334,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.029,1,0.017,1,4.689,1,193.8,2
33RR20180918,GP15,10,5,11,GSNIS-12,2,6631,13131,20181008,813,42.0003,-151.9998,5192,302.4,7.7093,33.9334,2,26.489,nd,9,20181008,829,2018-10-08T08:29Z,42.0003,-151.9998,31.25,2,1.49,2,21.39,2,0.01,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.02,1,0.017,1,4.689,1,199,2
33RR20180918,GP15,10,5,12,GSNIS-13,2,6631,13131,20181008,813,42.0003,-151.9998,5192,303.2,7.7125,33.9332,2,26.488,nd,9,20181008,829,2018-10-08T08:29Z,42.0003,-151.9998,31.35,2,1.49,2,21.44,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.015,1,0.017,1,4.689,1,199.1,2
33RR20180918,GP15,10,5,13,GSNIS-14,2,6631,13130,20181008,813,42.0003,-151.9998,5192,225.4,8.3157,33.8982,2,26.369,8.3156,2,20181008,832,2018-10-08T08:32Z,42.0003,-151.9998,20.7,2,1.16,2,16.43,2,0.01,2,234.49,2,33.9025,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.799,1,0.017,1,4.686,1,231.3,2
33RR20180918,GP15,10,5,14,GSNIS-15,2,6631,13130,20181008,813,42.0003,-151.9998,5192,228.9,8.3089,33.8972,2,26.37,nd,9,20181008,832,2018-10-08T08:32Z,42.0003,-151.9998,20.7,2,1.17,2,16.43,2,0.01,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.796,1,0.017,1,4.687,1,231.3,2
33RR20180918,GP15,10,5,15,GSNIS-16,2,6631,13130,20181008,813,42.0003,-151.9998,5192,227.4,8.3184,33.8988,2,26.37,nd,9,20181008,832,2018-10-08T08:32Z,42.0003,-151.9998,20.61,2,1.16,2,16.42,2,0.01,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.796,1,0.017,1,4.686,1,231.4,2
33RR20180918,GP15,10,5,16,GSNIS-17,2,6631,13129,20181008,813,42.0003,-151.9998,5192,153.1,9.5013,33.809,2,26.112,9.5104,2,20181008,835,2018-10-08T08:35Z,42.0003,-151.9998,14.36,2,1,2,13.42,2,0.01,2,235.05,2,33.8075,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.663,1,0.017,1,4.685,1,235.9,2
33RR20180918,GP15,10,5,17,GSNIS-18,2,6631,13129,20181008,813,42.0003,-151.9998,5192,150.7,9.5195,33.8055,2,26.106,nd,9,20181008,835,2018-10-08T08:35Z,42.0003,-151.9998,13.97,2,0.99,2,13.36,2,0.01,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.659,1,0.017,1,4.684,1,235.9,2
33RR20180918,GP15,10,5,18,GSNIS-19,2,6631,13129,20181008,813,42.0003,-151.9998,5192,151.6,9.5154,33.8067,2,26.108,nd,9,20181008,835,2018-10-08T08:35Z,42.0003,-151.9998,13.77,2,0.99,2,13.39,2,0.01,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.656,1,0.017,1,4.683,1,235.9,2
33RR20180918,GP15,10,5,19,GSNIS-20,2,6631,13128,20181008,813,42.0003,-151.9998,5192,103.2,9.8227,33.2458,3,25.618,9.7322,2,20181008,837,2018-10-08T08:37Z,42.0003,-151.9998,4.3,2,0.74,2,7.75,2,0.03,2,258.59,2,33.2185,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.605,1,0.024,1,4.676,1,256.4,2
33RR20180918,GP15,10,5,20,GSNIS-21,2,6631,13128,20181008,813,42.0003,-151.9998,5192,99.4,9.7171,33.2193,2,25.614,nd,9,20181008,837,2018-10-08T08:37Z,42.0003,-151.9998,4.3,2,0.73,2,7.66,2,0.03,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.602,1,0.021,1,4.676,1,259.4,2
33RR20180918,GP15,10,5,21,GSNIS-22,2,6631,13127,20181008,813,42.0003,-151.9998,5192,81.6,9.907,33.0612,2,25.459,9.9061,2,20181008,839,2018-10-08T08:39Z,42.0003,-151.9998,0.78,2,0.68,2,6.33,2,0.04,2,262.51,2,33.0632,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.558,1,0.042,1,4.649,1,264.6,2
33RR20180918,GP15,10,5,22,GSNIS-23,2,6631,13127,20181008,813,42.0003,-151.9998,5192,81.5,9.9038,33.0621,2,25.46,nd,9,20181008,839,2018-10-08T08:39Z,42.0003,-151.9998,0.88,2,0.69,2,6.32,2,0.04,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.557,1,0.041,1,4.651,1,262.9,2
33RR20180918,GP15,10,5,23,GSNIS-24,2,6631,13127,20181008,813,42.0003,-151.9998,5192,80.4,9.9099,33.0603,2,25.458,nd,9,20181008,839,2018-10-08T08:39Z,42.0003,-151.9998,0.88,2,0.69,2,6.29,2,0.04,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.556,1,0.042,1,4.649,1,264.2,2
33RR20180918,GP15,10,5,24,GSNIS-25,2,6631,13126,20181008,813,42.0003,-151.9998,5192,60.7,11.3653,33.1282,2,25.258,11.381,7    2,20181008,841,2018-10-08T08:41Z,42.0003,-151.9998,0,2,0.33,2,0,2,0,2,282.66,2,33.1334,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.516,1,0.137,1,4.45,1,287.5,3
33RR20180918,GP15,10,5,25,GSNIS-26,2,6631,13126,20181008,813,42.0003,-151.9998,5192,61.4,11.3749,33.1294,2,25.258,nd,9,20181008,841,2018-10-08T08:41Z,42.0003,-151.9998,0,2,0.32,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.514,1,0.141,1,4.448,1,294.5,3
33RR20180918,GP15,10,5,26,GSNIS-27,2,6631,13126,20181008,813,42.0003,-151.9998,5192,60.5,11.4115,33.1299,2,25.251,nd,9,20181008,841,2018-10-08T08:41Z,42.0003,-151.9998,0,2,0.32,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.511,1,0.138,1,4.447,1,294.8,3
33RR20180918,GP15,10,5,27,GSNIS-28,2,6631,13126,20181008,813,42.0003,-151.9998,5192,61.7,11.3367,33.128,2,25.263,11.358,2    2,20181008,841,2018-10-08T08:41Z,42.0003,-151.9998,0,2,0.36,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.509,1,0.141,1,4.449,1,292.2,3
33RR20180918,GP15,10,5,28,GSNIS-29,2,6631,13125,20181008,813,42.0003,-151.9998,5192,52,12.2733,33.0839,3,25.056,12.503,1    3,20181008,843,2018-10-08T08:43Z,42.0003,-151.9998,0,2,0.27,2,0,2,0,2,297.72,2,33.0792,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.449,1,0.061,1,4.523,1,301.2,2
33RR20180918,GP15,10,5,29,GSNIS-30,2,6631,13125,20181008,813,42.0003,-151.9998,5192,50.2,12.6609,33.0567,2,24.96,nd,9,20181008,843,2018-10-08T08:43Z,42.0003,-151.9998,0,2,0.28,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.444,1,0.059,1,4.526,1,300,2
33RR20180918,GP15,10,5,30,GSNIS-31,2,6631,13124,20181008,813,42.0003,-151.9998,5192,40.5,17.2331,32.9926,3,23.926,17.216,4    3,20181008,844,2018-10-08T08:44Z,42.0003,-151.9998,0,2,0.23,2,0,2,0,2,252.6,2,32.9976,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.346,1,0.033,1,4.599,1,250.9,2
33RR20180918,GP15,10,5,31,GSNIS-32,2,6631,13124,20181008,813,42.0003,-151.9998,5192,40.8,17.2824,32.9966,2,23.918,nd,9,20181008,844,2018-10-08T08:44Z,42.0003,-151.9998,0,2,0.23,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.344,1,0.032,1,4.597,1,248.8,2
33RR20180918,GP15,10,5,32,GSNIS-33,2,6631,13124,20181008,813,42.0003,-151.9998,5192,41.6,17.1633,32.9975,2,23.947,nd,9,20181008,844,2018-10-08T08:44Z,42.0003,-151.9998,0,2,0.22,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.341,1,0.034,1,4.599,1,249,2
33RR20180918,GP15,10,5,33,GSNIS-34,2,6631,13123,20181008,813,42.0003,-151.9998,5192,25.6,18.2774,32.975,2,23.661,18.278,2    2,20181008,846,2018-10-08T08:46Z,42.0002,-151.9998,0,2,0.23,2,0,2,0,2,241.54,2,32.9768,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.34,1,0.026,1,4.618,1,240.6,2
33RR20180918,GP15,10,5,34,GSNIS-35,2,6631,13123,20181008,813,42.0003,-151.9998,5192,26.1,18.2785,32.9749,2,23.66,nd,9,20181008,846,2018-10-08T08:46Z,42.0002,-151.9998,0,2,0.23,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.341,1,0.024,1,4.618,1,241.4,2
33RR20180918,GP15,10,5,35,GSNIS-36,2,6631,13123,20181008,813,42.0003,-151.9998,5192,26.6,18.2784,32.9751,2,23.661,nd,9,20181008,846,2018-10-08T08:46Z,42.0003,-151.9998,0,2,0.23,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.342,1,0.026,1,4.617,1,241.4,2
33RR20180918,GP15,10,5,36,GSNIS-1,2,6631,13160,20181008,813,42.0003,-151.9998,5192,3.5,18.3569,32.9656,2,23.633,18.357,3    2,20181008,848,2018-10-08T08:48Z,42.0003,-151.9998,0,2,0.23,2,0,2,0,2,241.11,2,32.9676,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.364,1,0.024,1,4.617,1,240.4,2
33RR20180918,GP15,10,6,1,GF-1,2,6632,13135,20181008,1035,42.0001,-151.9992,5192,5153.5,1.6004,34.6863,2,27.803,nd,9,20181008,1035,2018-10-08T10:35Z,42.0002,-151.9994,172.18,2,2.54,2,36.86,2,0,2,nd,9,34.6846,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.694,1,141.1,2
33RR20180918,GP15,10,6,2,GF-20,2,6632,13136,20181008,1035,42.0001,-151.9992,5192,5153.5,1.6004,34.6863,2,27.803,nd,9,20181008,1035,2018-10-08T10:35Z,42.0002,-151.9994,170.52,2,2.55,2,36.7,2,0,2,nd,9,34.6835,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.694,1,141.1,2
33RR20180918,GP15,10,6,3,GF-3,2,6632,13137,20181008,1035,42.0001,-151.9992,5192,5113.8,1.5958,34.686,2,27.803,nd,9,20181008,1038,2018-10-08T10:38Z,42.0002,-151.9994,171.79,2,2.57,2,36.62,2,0,2,nd,9,34.6845,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.696,1,141.1,3
33RR20180918,GP15,10,6,4,GF-17,2,6632,13138,20181008,1035,42.0001,-151.9992,5192,5113.8,1.5958,34.686,2,27.803,nd,9,20181008,1038,2018-10-08T10:38Z,42.0002,-151.9994,171.1,2,2.56,2,36.85,2,0,2,nd,9,34.6815,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.696,1,141.1,3
33RR20180918,GP15,10,6,5,GF-5,2,6632,13139,20181008,1035,42.0001,-151.9992,5192,4993.9,1.5812,34.6864,2,27.803,nd,9,20181008,1043,2018-10-08T10:43Z,42.0002,-151.9994,171.3,2,2.55,2,36.76,2,0,2,nd,9,34.6842,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.698,1,141.1,2
33RR20180918,GP15,10,6,6,GF-6,2,6632,13140,20181008,1035,42.0001,-151.9992,5192,4993.9,1.5812,34.6864,2,27.803,nd,9,20181008,1043,2018-10-08T10:43Z,42.0002,-151.9994,170.71,2,2.56,2,36.81,2,0,2,nd,9,34.6838,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.698,1,141.1,2
33RR20180918,GP15,10,6,7,GF-7,2,6632,13141,20181008,1035,42.0001,-151.9992,5192,4325,1.5072,34.6851,2,27.802,nd,9,20181008,1059,2018-10-08T10:59Z,42.0002,-151.9993,168.76,2,2.56,2,36.84,2,0,2,nd,9,34.682,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.701,1,141.9,2
33RR20180918,GP15,10,6,8,GF-8,2,6632,13142,20181008,1035,42.0001,-151.9992,5192,4325,1.5072,34.6851,2,27.802,nd,9,20181008,1059,2018-10-08T10:59Z,42.0002,-151.9994,168.18,2,2.6,2,36.81,2,0,2,nd,9,34.6774,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.701,1,141.9,2
33RR20180918,GP15,10,6,9,GF-9,2,6632,13143,20181008,1035,42.0001,-151.9992,5192,3556,1.4893,34.6763,2,27.79,nd,9,20181008,1116,2018-10-08T11:16Z,42.0002,-151.9994,167.79,2,2.63,2,37.59,2,0,2,nd,9,34.6676,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.699,1,131.4,2
33RR20180918,GP15,10,6,10,GF-16,2,6632,13144,20181008,1035,42.0001,-151.9992,5192,3556,1.4893,34.6763,2,27.79,nd,9,20181008,1117,2018-10-08T11:17Z,42.0002,-151.9994,167.69,2,2.62,2,37.52,2,0,2,nd,9,34.6733,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.699,1,131.4,2
33RR20180918,GP15,10,6,11,GF-11,2,6632,13145,20181008,1035,42.0001,-151.9992,5192,2789.2,1.6255,34.6495,2,27.754,nd,9,20181008,1134,2018-10-08T11:34Z,42.0002,-151.9994,171.21,2,2.79,2,39.67,2,0,2,nd,9,34.6471,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.697,1,96.7,2
33RR20180918,GP15,10,6,12,GF-18,2,6632,13146,20181008,1035,42.0001,-151.9992,5192,2789.2,1.6255,34.6495,2,27.754,nd,9,20181008,1134,2018-10-08T11:34Z,42.0002,-151.9994,171.01,2,2.77,2,39.57,2,0,2,nd,9,34.6469,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.697,1,96.7,2
33RR20180918,GP15,10,6,13,GF-13,2,6632,13147,20181008,1035,42.0001,-151.9992,5192,2278.6,1.8337,34.6161,2,27.71,nd,9,20181008,1146,2018-10-08T11:46Z,42.0001,-151.9993,173.75,2,2.92,2,41.43,2,0,2,nd,9,34.6111,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.694,1,66.5,2
33RR20180918,GP15,10,6,14,GF-2,2,6632,13150,20181008,1035,42.0001,-151.9992,5192,2278.6,1.8337,34.6161,2,27.71,nd,9,20181008,1146,2018-10-08T11:46Z,42.0001,-151.9993,174.53,2,2.96,2,41.58,2,0,2,nd,9,34.6125,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.694,1,66.5,2
33RR20180918,GP15,10,6,15,GF-15,2,6632,13149,20181008,1035,42.0001,-151.9992,5192,2023.7,1.9674,34.5887,2,27.676,nd,9,20181008,1151,2018-10-08T11:51Z,42.0001,-151.9994,172.29,2,2.99,2,42.56,2,0,2,nd,9,34.5847,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.693,1,49.8,2
33RR20180918,GP15,10,6,16,GF-22,2,6632,13152,20181008,1035,42.0001,-151.9992,5192,2023.7,1.9674,34.5887,2,27.676,nd,9,20181008,1151,2018-10-08T11:51Z,42.0001,-151.9994,173.17,2,3.01,2,42.61,2,0,2,nd,9,34.5861,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.693,1,49.8,2
33RR20180918,GP15,10,6,17,GF-21,2,6632,13151,20181008,1035,42.0001,-151.9992,5192,1768.9,2.1802,34.5477,2,27.624,nd,9,20181008,1158,2018-10-08T11:58Z,42.0002,-151.9993,168.97,2,3.1,2,43.8,2,0,2,nd,9,34.5471,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.693,1,29.2,2
33RR20180918,GP15,10,6,18,GF-26,2,6632,13154,20181008,1035,42.0001,-151.9992,5192,1768.9,2.1802,34.5477,2,27.624,nd,9,20181008,1158,2018-10-08T11:58Z,42.0001,-151.9993,169.46,2,3.09,2,43.79,2,0,2,nd,9,34.5451,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.693,1,29.2,2
33RR20180918,GP15,10,6,19,GF-31,2,6632,13153,20181008,1035,42.0001,-151.9992,5192,1515.4,2.4346,34.4931,2,27.558,nd,9,20181008,1203,2018-10-08T12:03Z,42.0001,-151.9993,161.86,2,3.16,2,44.6,2,0,2,nd,9,34.4891,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.694,1,14.7,2
33RR20180918,GP15,10,6,20,GF-44,2,6632,13156,20181008,1035,42.0001,-151.9992,5192,1515.4,2.4346,34.4931,2,27.558,nd,9,20181008,1203,2018-10-08T12:03Z,42.0001,-151.9993,161.56,2,3.15,2,44.52,2,0,2,nd,9,34.4893,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.694,1,14.7,2
33RR20180918,GP15,10,6,21,GF-37,2,6632,13155,20181008,1035,42.0001,-151.9992,5192,1251.7,2.7823,34.4155,2,27.463,nd,9,20181008,1209,2018-10-08T12:09Z,42.0001,-151.9992,150.44,2,3.18,2,44.64,2,0,2,nd,9,34.4133,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.694,1,9.6,2
33RR20180918,GP15,10,6,22,GF-47,2,6632,13158,20181008,1035,42.0001,-151.9992,5192,1251.7,2.7823,34.4155,2,27.463,nd,9,20181008,1209,2018-10-08T12:09Z,42.0002,-151.9993,150.54,2,3.14,2,44.63,2,0,2,nd,9,34.4117,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.694,1,9.6,2
